Category,Price,Rating,Stock,Discount
C,2954.0,2.500193531,In Stock,15.0
C,2770.0,1.811783965,Out of Stock,45.0
B,9487.0,2.025831491,In Stock,15.0
C,5901.0,3.939403291,Out of Stock,31.0
C,6068.0,3.082060052,Out of Stock,38.0
D,2424.0,4.716295223,In Stock,49.0
C,8598.0,3.082060052,In Stock,27.0
C,2313.0,4.312296928,Out of Stock,42.0
C,1923.0,3.082060052,In Stock,21.0
C,7892.0,3.082060052,In Stock,42.0
C,3796.0,3.082060052,Out of Stock,10.0
C,6807.0,4.195967582,In Stock,9.0
C,6671.0,3.082060052,Out of Stock,27.0
C,9874.0,3.881828408,In Stock,5.0
D,9847.0,3.667648555,Out of Stock,49.0
B,843.0,2.752754219,Out of Stock,48.0
C,4996.5,3.082060052,In Stock,0.0
B,7421.0,3.082060052,Out of Stock,32.0
A,5709.0,3.082060052,In Stock,48.0
C,3561.0,3.393291555,In Stock,25.0
C,8954.0,2.53267862,In Stock,44.0
A,7779.0,3.082060052,In Stock,29.0
C,8030.0,4.391910301,Out of Stock,20.0
B,6525.0,3.082060052,Out of Stock,25.0
C,8230.0,2.410735982,Out of Stock,29.0
C,5788.0,3.082060052,In Stock,11.0
C,1556.0,1.433034841,In Stock,25.0
C,4996.5,3.082060052,In Stock,46.0
C,4996.5,3.082060052,Out of Stock,21.0
C,4436.0,4.728334978,In Stock,49.0
B,6236.0,3.082060052,Out of Stock,4.0
C,3283.0,3.082060052,Out of Stock,9.0
D,2999.0,4.425995254,In Stock,40.0
C,4996.5,2.184471315,In Stock,0.0
